scale,form,agestrat,rawscore,SS,descrange,Percentile
COG,parent,010,34,160,Well above average,>99.9
COG,parent,010,35,160,Well above average,>99.9
COG,parent,010,36,160,Well above average,>99.9
COG,parent,010,37,160,Well above average,>99.9
COG,parent,010,38,160,Well above average,>99.9
COG,parent,010,39,160,Well above average,>99.9
COG,parent,010,40,160,Well above average,>99.9
COG,parent,010,41,160,Well above average,>99.9
COG,parent,010,42,160,Well above average,>99.9
COG,parent,012,0,56,Delayed,0.2
COG,parent,012,1,60,Delayed,0.4
COG,parent,012,2,64,Delayed,1
COG,parent,012,3,71,Below average,3
COG,parent,012,4,78,Below average,7
COG,parent,012,5,84,Below average,14
COG,parent,012,6,91,Average,27
COG,parent,012,7,101,Average,53
COG,parent,012,8,107,Average,68
COG,parent,012,9,112,Average,79
COG,parent,012,10,118,Above average,88
COG,parent,012,11,123,Above average,94
COG,parent,012,12,129,Above average,97
COG,parent,012,13,134,Well above average,99
COG,parent,012,14,140,Well above average,99.6
COG,parent,012,15,145,Well above average,99.9
COG,parent,012,16,151,Well above average,>99.9
COG,parent,012,17,156,Well above average,>99.9
COG,parent,012,18,160,Well above average,>99.9
COG,parent,012,19,160,Well above average,>99.9
COG,parent,012,20,160,Well above average,>99.9
COG,parent,012,21,160,Well above average,>99.9
COG,parent,012,22,160,Well above average,>99.9
COG,parent,012,23,160,Well above average,>99.9
COG,parent,012,24,160,Well above average,>99.9
COG,parent,012,25,160,Well above average,>99.9
COG,parent,012,26,160,Well above average,>99.9
COG,parent,012,27,160,Well above average,>99.9
COG,parent,012,28,160,Well above average,>99.9
COG,parent,012,29,160,Well above average,>99.9
COG,parent,012,30,160,Well above average,>99.9
COG,parent,012,31,160,Well above average,>99.9
COG,parent,012,32,160,Well above average,>99.9
COG,parent,012,33,160,Well above average,>99.9
COG,parent,012,34,160,Well above average,>99.9
COG,parent,012,35,160,Well above average,>99.9
COG,parent,012,36,160,Well above average,>99.9
COG,parent,012,37,160,Well above average,>99.9
COG,parent,012,38,160,Well above average,>99.9
COG,parent,012,39,160,Well above average,>99.9
COG,parent,012,40,160,Well above average,>99.9
COG,parent,012,41,160,Well above average,>99.9
COG,parent,012,42,160,Well above average,>99.9
COG,parent,014,0,51,Delayed,0.1
COG,parent,014,1,55,Delayed,0.1
COG,parent,014,2,59,Delayed,0.3
COG,parent,014,3,64,Delayed,1
COG,parent,014,4,69,Delayed,2
COG,parent,014,5,75,Below average,5
COG,parent,014,6,82,Below average,12
COG,parent,014,7,91,Average,27
COG,parent,014,8,101,Average,53
COG,parent,014,9,106,Average,66
COG,parent,014,10,112,Average,79
COG,parent,014,11,117,Above average,87
COG,parent,014,12,123,Above average,94
COG,parent,014,13,128,Above average,97
COG,parent,014,14,134,Well above average,99
COG,parent,014,15,139,Well above average,99.5
COG,parent,014,16,145,Well above average,99.9
COG,parent,014,17,150,Well above average,>99.9
COG,parent,014,18,156,Well above average,>99.9
COG,parent,014,19,160,Well above average,>99.9
COG,parent,014,20,160,Well above average,>99.9
COG,parent,014,21,160,Well above average,>99.9
COG,parent,014,22,160,Well above average,>99.9
COG,parent,014,23,160,Well above average,>99.9
COG,parent,014,24,160,Well above average,>99.9
COG,parent,014,25,160,Well above average,>99.9
COG,parent,014,26,160,Well above average,>99.9
COG,parent,014,27,160,Well above average,>99.9
COG,parent,014,28,160,Well above average,>99.9
COG,parent,014,29,160,Well above average,>99.9
COG,parent,014,30,160,Well above average,>99.9
COG,parent,014,31,160,Well above average,>99.9
COG,parent,014,32,160,Well above average,>99.9
COG,parent,014,33,160,Well above average,>99.9
COG,parent,014,34,160,Well above average,>99.9
COG,parent,014,35,160,Well above average,>99.9
COG,parent,014,36,160,Well above average,>99.9
COG,parent,014,37,160,Well above average,>99.9
COG,parent,014,38,160,Well above average,>99.9
COG,parent,014,39,160,Well above average,>99.9
COG,parent,014,40,160,Well above average,>99.9
COG,parent,014,41,160,Well above average,>99.9
COG,parent,014,42,160,Well above average,>99.9
COG,parent,016,0,45,Delayed,<0.1
COG,parent,016,1,50,Delayed,<0.1
COG,parent,016,2,54,Delayed,0.1
COG,parent,016,3,59,Delayed,0.3
COG,parent,016,4,64,Delayed,1
COG,parent,016,5,71,Below average,3
COG,parent,016,6,77,Below average,6
COG,parent,016,7,82,Below average,12
COG,parent,016,8,90,Average,25
COG,parent,016,9,99,Average,47
COG,parent,016,10,105,Average,63
COG,parent,016,11,110,Average,75
COG,parent,016,12,116,Above average,86
COG,parent,016,13,121,Above average,92
COG,parent,016,14,127,Above average,96
COG,parent,016,15,132,Well above average,98
COG,parent,016,16,138,Well above average,99
COG,parent,016,17,144,Well above average,99.8
COG,parent,016,18,149,Well above average,99.9
COG,parent,016,19,155,Well above average,>99.9
COG,parent,016,20,160,Well above average,>99.9
COG,parent,016,21,160,Well above average,>99.9
COG,parent,016,22,160,Well above average,>99.9
COG,parent,016,23,160,Well above average,>99.9
COG,parent,016,24,160,Well above average,>99.9
COG,parent,016,25,160,Well above average,>99.9
COG,parent,016,26,160,Well above average,>99.9
COG,parent,016,27,160,Well above average,>99.9
COG,parent,016,28,160,Well above average,>99.9
COG,parent,016,29,160,Well above average,>99.9
COG,parent,016,30,160,Well above average,>99.9
COG,parent,016,31,160,Well above average,>99.9
COG,parent,016,32,160,Well above average,>99.9
COG,parent,016,33,160,Well above average,>99.9
COG,parent,016,34,160,Well above average,>99.9
COG,parent,016,35,160,Well above average,>99.9
COG,parent,016,36,160,Well above average,>99.9
COG,parent,016,37,160,Well above average,>99.9
COG,parent,016,38,160,Well above average,>99.9
COG,parent,016,39,160,Well above average,>99.9
COG,parent,016,40,160,Well above average,>99.9
COG,parent,016,41,160,Well above average,>99.9
COG,parent,016,42,160,Well above average,>99.9
COG,parent,018,0,43,Delayed,<0.1
COG,parent,018,1,49,Delayed,<0.1
COG,parent,018,2,54,Delayed,0.1
COG,parent,018,3,59,Delayed,0.3
COG,parent,018,4,64,Delayed,1
COG,parent,018,5,68,Delayed,2
COG,parent,018,6,73,Below average,4
COG,parent,018,7,78,Below average,7
COG,parent,018,8,83,Below average,13
COG,parent,018,9,89,Average,23
COG,parent,018,10,97,Average,42
COG,parent,018,11,102,Average,55
COG,parent,018,12,108,Average,70
COG,parent,018,13,114,Average,82
COG,parent,018,14,119,Above average,90
COG,parent,018,15,125,Above average,95
COG,parent,018,16,130,Above average,98
COG,parent,018,17,136,Well above average,99
COG,parent,018,18,142,Well above average,99.7
COG,parent,018,19,147,Well above average,99.9
COG,parent,018,20,153,Well above average,>99.9
COG,parent,018,21,158,Well above average,>99.9
COG,parent,018,22,160,Well above average,>99.9
COG,parent,018,23,160,Well above average,>99.9
COG,parent,018,24,160,Well above average,>99.9
COG,parent,018,25,160,Well above average,>99.9
COG,parent,018,26,160,Well above average,>99.9
COG,parent,018,27,160,Well above average,>99.9
COG,parent,018,28,160,Well above average,>99.9
COG,parent,018,29,160,Well above average,>99.9
COG,parent,018,30,160,Well above average,>99.9
COG,parent,018,31,160,Well above average,>99.9
COG,parent,018,32,160,Well above average,>99.9
COG,parent,018,33,160,Well above average,>99.9
COG,parent,018,34,160,Well above average,>99.9
COG,parent,018,35,160,Well above average,>99.9
COG,parent,018,36,160,Well above average,>99.9
COG,parent,018,37,160,Well above average,>99.9
COG,parent,018,38,160,Well above average,>99.9
COG,parent,018,39,160,Well above average,>99.9
COG,parent,018,40,160,Well above average,>99.9
COG,parent,018,41,160,Well above average,>99.9
COG,parent,018,42,160,Well above average,>99.9
COG,parent,020,0,42,Delayed,<0.1
COG,parent,020,1,47,Delayed,<0.1
COG,parent,020,2,51,Delayed,0.1
COG,parent,020,3,55,Delayed,0.1
COG,parent,020,4,59,Delayed,0.3
COG,parent,020,5,64,Delayed,1
COG,parent,020,6,68,Delayed,2
COG,parent,020,7,73,Below average,4
COG,parent,020,8,77,Below average,6
COG,parent,020,9,82,Below average,12
COG,parent,020,10,90,Average,25
COG,parent,020,11,95,Average,37
COG,parent,020,12,100,Average,50
COG,parent,020,13,105,Average,63
COG,parent,020,14,111,Average,77
COG,parent,020,15,116,Above average,86
COG,parent,020,16,122,Above average,93
COG,parent,020,17,128,Above average,97
COG,parent,020,18,133,Well above average,99
COG,parent,020,19,139,Well above average,99.5
COG,parent,020,20,145,Well above average,99.9
COG,parent,020,21,150,Well above average,>99.9
COG,parent,020,22,158,Well above average,>99.9
COG,parent,020,23,160,Well above average,>99.9
COG,parent,020,24,160,Well above average,>99.9
COG,parent,020,25,160,Well above average,>99.9
COG,parent,020,26,160,Well above average,>99.9
COG,parent,020,27,160,Well above average,>99.9
COG,parent,020,28,160,Well above average,>99.9
COG,parent,020,29,160,Well above average,>99.9
COG,parent,020,30,160,Well above average,>99.9
COG,parent,020,31,160,Well above average,>99.9
COG,parent,020,32,160,Well above average,>99.9
COG,parent,020,33,160,Well above average,>99.9
COG,parent,020,34,160,Well above average,>99.9
COG,parent,020,35,160,Well above average,>99.9
COG,parent,020,36,160,Well above average,>99.9
COG,parent,020,37,160,Well above average,>99.9
COG,parent,020,38,160,Well above average,>99.9
COG,parent,020,39,160,Well above average,>99.9
COG,parent,020,40,160,Well above average,>99.9
COG,parent,020,41,160,Well above average,>99.9
COG,parent,020,42,160,Well above average,>99.9
COG,parent,022,0,40,Delayed,<0.1
COG,parent,022,1,44,Delayed,<0.1
COG,parent,022,2,48,Delayed,<0.1
COG,parent,022,3,52,Delayed,0.1
COG,parent,022,4,57,Delayed,0.2
COG,parent,022,5,61,Delayed,0.5
COG,parent,022,6,66,Delayed,1
COG,parent,022,7,70,Below average,2
COG,parent,022,8,75,Below average,5
COG,parent,022,9,79,Below average,8
COG,parent,022,10,84,Below average,14
COG,parent,022,11,88,Average,21
COG,parent,022,12,92,Average,30
COG,parent,022,13,97,Average,42
COG,parent,022,14,102,Average,55
COG,parent,022,15,107,Average,68
COG,parent,022,16,113,Average,81
COG,parent,022,17,119,Above average,90
COG,parent,022,18,124,Above average,95
COG,parent,022,19,130,Above average,98
COG,parent,022,20,136,Well above average,99
COG,parent,022,21,142,Well above average,99.7
COG,parent,022,22,150,Well above average,>99.9
COG,parent,022,23,159,Well above average,>99.9
COG,parent,022,24,160,Well above average,>99.9
COG,parent,022,25,160,Well above average,>99.9
COG,parent,022,26,160,Well above average,>99.9
COG,parent,022,27,160,Well above average,>99.9
COG,parent,022,28,160,Well above average,>99.9
COG,parent,022,29,160,Well above average,>99.9
COG,parent,022,30,160,Well above average,>99.9
COG,parent,022,31,160,Well above average,>99.9
COG,parent,022,32,160,Well above average,>99.9
COG,parent,022,33,160,Well above average,>99.9
COG,parent,022,34,160,Well above average,>99.9
COG,parent,022,35,160,Well above average,>99.9
COG,parent,022,36,160,Well above average,>99.9
COG,parent,022,37,160,Well above average,>99.9
COG,parent,022,38,160,Well above average,>99.9
COG,parent,022,39,160,Well above average,>99.9
COG,parent,022,40,160,Well above average,>99.9
COG,parent,022,41,160,Well above average,>99.9
COG,parent,022,42,160,Well above average,>99.9
COG,parent,024,0,40,Delayed,<0.1
COG,parent,024,1,40,Delayed,<0.1
COG,parent,024,2,43,Delayed,<0.1
COG,parent,024,3,47,Delayed,<0.1
COG,parent,024,4,51,Delayed,0.1
COG,parent,024,5,56,Delayed,0.2
COG,parent,024,6,60,Delayed,0.4
COG,parent,024,7,64,Delayed,1
COG,parent,024,8,68,Delayed,2
COG,parent,024,9,73,Below average,4
COG,parent,024,10,77,Below average,6
COG,parent,024,11,81,Below average,10
COG,parent,024,12,85,Average,16
COG,parent,024,13,90,Average,25
COG,parent,024,14,94,Average,34
COG,parent,024,15,98,Average,45
COG,parent,024,16,103,Average,58
COG,parent,024,17,109,Average,73
COG,parent,024,18,115,Average,84
COG,parent,024,19,121,Above average,92
COG,parent,024,20,126,Above average,96
COG,parent,024,21,132,Well above average,98
COG,parent,024,22,141,Well above average,99.7
COG,parent,024,23,149,Well above average,99.9
COG,parent,024,24,155,Well above average,>99.9
COG,parent,024,25,160,Well above average,>99.9
COG,parent,024,26,160,Well above average,>99.9
COG,parent,024,27,160,Well above average,>99.9
COG,parent,024,28,160,Well above average,>99.9
COG,parent,024,29,160,Well above average,>99.9
COG,parent,024,30,160,Well above average,>99.9
COG,parent,024,31,160,Well above average,>99.9
COG,parent,024,32,160,Well above average,>99.9
COG,parent,024,33,160,Well above average,>99.9
COG,parent,024,34,160,Well above average,>99.9
COG,parent,024,35,160,Well above average,>99.9
COG,parent,024,36,160,Well above average,>99.9
COG,parent,024,37,160,Well above average,>99.9
COG,parent,024,38,160,Well above average,>99.9
COG,parent,024,39,160,Well above average,>99.9
COG,parent,024,40,160,Well above average,>99.9
COG,parent,024,41,160,Well above average,>99.9
COG,parent,024,42,160,Well above average,>99.9
COG,parent,028,0,40,Delayed,<0.1
COG,parent,028,1,40,Delayed,<0.1
COG,parent,028,2,40,Delayed,<0.1
COG,parent,028,3,42,Delayed,<0.1
COG,parent,028,4,46,Delayed,<0.1
COG,parent,028,5,50,Delayed,<0.1
COG,parent,028,6,54,Delayed,0.1
COG,parent,028,7,58,Delayed,0.3
COG,parent,028,8,62,Delayed,1
COG,parent,028,9,66,Delayed,1
COG,parent,028,10,71,Below average,3
COG,parent,028,11,75,Below average,5
COG,parent,028,12,79,Below average,8
COG,parent,028,13,83,Below average,13
COG,parent,028,14,87,Average,19
COG,parent,028,15,91,Average,27
COG,parent,028,16,95,Average,37
COG,parent,028,17,99,Average,47
COG,parent,028,18,105,Average,63
COG,parent,028,19,111,Average,77
COG,parent,028,20,116,Above average,86
COG,parent,028,21,122,Above average,93
COG,parent,028,22,131,Well above average,98
COG,parent,028,23,140,Well above average,99.6
COG,parent,028,24,145,Well above average,99.9
COG,parent,028,25,151,Well above average,>99.9
COG,parent,028,26,157,Well above average,>99.9
COG,parent,028,27,160,Well above average,>99.9
COG,parent,028,28,160,Well above average,>99.9
COG,parent,028,29,160,Well above average,>99.9
COG,parent,028,30,160,Well above average,>99.9
COG,parent,028,31,160,Well above average,>99.9
COG,parent,028,32,160,Well above average,>99.9
COG,parent,028,33,160,Well above average,>99.9
COG,parent,028,34,160,Well above average,>99.9
COG,parent,028,35,160,Well above average,>99.9
COG,parent,028,36,160,Well above average,>99.9
COG,parent,028,37,160,Well above average,>99.9
COG,parent,028,38,160,Well above average,>99.9
COG,parent,028,39,160,Well above average,>99.9
COG,parent,028,40,160,Well above average,>99.9
COG,parent,028,41,160,Well above average,>99.9
COG,parent,028,42,160,Well above average,>99.9
COG,parent,032,0,40,Delayed,<0.1
COG,parent,032,1,40,Delayed,<0.1
COG,parent,032,2,40,Delayed,<0.1
COG,parent,032,3,40,Delayed,<0.1
COG,parent,032,4,40,Delayed,<0.1
COG,parent,032,5,44,Delayed,<0.1
COG,parent,032,6,48,Delayed,<0.1
COG,parent,032,7,52,Delayed,0.1
COG,parent,032,8,56,Delayed,0.2
COG,parent,032,9,60,Delayed,0.4
COG,parent,032,10,64,Delayed,1
COG,parent,032,11,68,Delayed,2
COG,parent,032,12,72,Below average,3
COG,parent,032,13,76,Below average,5
COG,parent,032,14,80,Below average,9
COG,parent,032,15,84,Below average,14
COG,parent,032,16,88,Average,21
COG,parent,032,17,92,Average,30
COG,parent,032,18,96,Average,39
COG,parent,032,19,100,Average,50
COG,parent,032,20,106,Average,66
COG,parent,032,21,112,Average,79
COG,parent,032,22,121,Above average,92
COG,parent,032,23,129,Above average,97
COG,parent,032,24,135,Well above average,99
COG,parent,032,25,141,Well above average,99.7
COG,parent,032,26,147,Well above average,99.9
COG,parent,032,27,153,Well above average,>99.9
COG,parent,032,28,159,Well above average,>99.9
COG,parent,032,29,160,Well above average,>99.9
COG,parent,032,30,160,Well above average,>99.9
COG,parent,032,31,160,Well above average,>99.9
COG,parent,032,32,160,Well above average,>99.9
COG,parent,032,33,160,Well above average,>99.9
COG,parent,032,34,160,Well above average,>99.9
COG,parent,032,35,160,Well above average,>99.9
COG,parent,032,36,160,Well above average,>99.9
COG,parent,032,37,160,Well above average,>99.9
COG,parent,032,38,160,Well above average,>99.9
COG,parent,032,39,160,Well above average,>99.9
COG,parent,032,40,160,Well above average,>99.9
COG,parent,032,41,160,Well above average,>99.9
COG,parent,032,42,160,Well above average,>99.9
COG,parent,036,0,40,Delayed,<0.1
COG,parent,036,1,40,Delayed,<0.1
COG,parent,036,2,40,Delayed,<0.1
COG,parent,036,3,40,Delayed,<0.1
COG,parent,036,4,40,Delayed,<0.1
COG,parent,036,5,40,Delayed,<0.1
COG,parent,036,6,43,Delayed,<0.1
COG,parent,036,7,47,Delayed,<0.1
COG,parent,036,8,51,Delayed,0.1
COG,parent,036,9,55,Delayed,0.1
COG,parent,036,10,58,Delayed,0.3
COG,parent,036,11,62,Delayed,1
COG,parent,036,12,66,Delayed,1
COG,parent,036,13,70,Below average,2
COG,parent,036,14,74,Below average,4
COG,parent,036,15,78,Below average,7
COG,parent,036,16,81,Below average,10
COG,parent,036,17,85,Average,16
COG,parent,036,18,89,Average,23
COG,parent,036,19,93,Average,32
COG,parent,036,20,97,Average,42
COG,parent,036,21,101,Average,53
COG,parent,036,22,110,Average,75
COG,parent,036,23,119,Above average,90
COG,parent,036,24,125,Above average,95
COG,parent,036,25,131,Well above average,98
COG,parent,036,26,136,Well above average,99
COG,parent,036,27,142,Well above average,99.7
COG,parent,036,28,148,Well above average,99.9
COG,parent,036,29,154,Well above average,>99.9
COG,parent,036,30,160,Well above average,>99.9
COG,parent,036,31,160,Well above average,>99.9
COG,parent,036,32,160,Well above average,>99.9
COG,parent,036,33,160,Well above average,>99.9
COG,parent,036,34,160,Well above average,>99.9
COG,parent,036,35,160,Well above average,>99.9
COG,parent,036,36,160,Well above average,>99.9
COG,parent,036,37,160,Well above average,>99.9
COG,parent,036,38,160,Well above average,>99.9
COG,parent,036,39,160,Well above average,>99.9
COG,parent,036,40,160,Well above average,>99.9
